"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","PASSCAR","TOT","IDX2015","M","2019-10",54.8080894658152,
"AUS","PASSCAR","TOT","IDX2015","M","2019-11",53.5724466387296,
"AUS","PASSCAR","TOT","IDX2015","M","2019-12",60.6651760868596,"E"
"AUS","PASSCAR","TOT","IDX2015","M","2020-01",47.6897628969735,
"AUS","PASSCAR","TOT","IDX2015","M","2020-02",52.7021445345299,
"AUS","PASSCAR","TOT","IDX2015","M","2020-03",50.6753179763537,
"AUS","PASSCAR","TOT","IDX2015","M","2020-04",21.3084394870492,
"AUS","PASSCAR","TOT","IDX2015","M","2020-05",32.1965238334403,
"AUS","PASSCAR","TOT","IDX2015","M","2020-06",58.2590467399546,
"AUS","PASSCAR","TOT","IDX2015","M","2020-07",42.2329221634221,
"AUS","PASSCAR","TOT","IDX2015","M","2020-08",34.3420279512801,
"AUS","PASSCAR","TOT","IDX2015","M","2020-09",41.2346344556636,
"AUS","PASSCAR","TOT","IDX2015","M","2020-10",41.4068332677246,
"AUS","PASSCAR","TOT","IDX2015","M","2020-11",48.1947242782872,
"AUS","PASSCAR","TOT","IDX2015","M","2020-12",46.486698223521,
"AUS","PASSCAR","TOT","IDX2015","M","2021-01",43.2591340028661,
"AUS","PASSCAR","TOT","IDX2015","M","2021-02",44.6646486310388,
"AUS","PASSCAR","TOT","IDX2015","M","2021-03",49.7049544002808,
"AUS","PASSCAR","TOT","IDX2015","M","2021-04",42.0351262306494,
"AUS","PASSCAR","TOT","IDX2015","M","2021-05",47.0475078682058,
"AUS","PASSCAR","TOT","IDX2015","M","2021-06",54.3613033588464,
"AUS","PASSCAR","TOT","IDX2015","M","2021-07",40.9996063473103,
"AUS","PASSCAR","TOT","IDX2015","M","2021-08",40.3480432746474,
